Date,prec,tmin,tmean,tmax,qt
1988-02-06,0.0,3.431,4.606,5.781,0.02
1988-02-07,0.0,3.235,8.739,14.242,0.02
1988-02-08,0.0,8.53,13.54,18.549,0.01
1988-02-09,0.0,12.757,15.976,19.196,0.02
1988-02-10,0.0,12.651,18.144,23.638,0.54
1988-02-11,0.0,7.894,14.324,20.753,0.8
1988-02-12,0.0,4.675,11.851,19.027,0.8
1988-02-13,0.0,7.232,15.07,22.909,0.8
1988-02-14,0.0,13.305,21.185,29.065,0.8
1988-02-15,0.0,14.986,21.438,27.891,0.93
1988-02-16,0.0,11.94,18.595,25.249,0.8
1988-02-17,0.0,16.435,22.306,28.178,0.84
1988-02-18,0.0,17.574,22.399,27.224,1.06
1988-02-19,3.415,15.404,18.624,21.844,1.07
1988-02-20,0.0,12.058,15.491,18.925,1.33
1988-02-21,0.0,7.269,15.431,23.592,1.59
1988-02-22,0.0,9.458,17.27,25.082,1.59
1988-02-23,0.0,12.814,22.189,31.563,1.59
1988-02-24,0.0,14.058,20.082,26.105,1.81
1988-02-25,0.0,14.95,18.549,22.148,1.66
1988-02-26,0.0,17.141,21.281,25.421,1.64
1988-02-27,0.0,16.616,22.0,27.385,1.85
1988-02-28,0.0,16.695,23.885,31.075,1.85
1988-02-29,4.26,17.366,23.264,29.161,1.89
1988-03-01,4.448,17.928,23.509,29.09,2.34
1988-03-02,0.0,17.661,21.981,26.301,2.38
1988-03-03,0.0,18.241,22.839,27.437,2.38
1988-03-04,0.0,13.681,17.449,21.218,2.6
1988-03-05,0.0,12.282,19.645,27.008,2.45
1988-03-06,0.0,14.29,21.249,28.207,2.43
1988-03-07,0.0,17.026,21.7,26.373,2.64
1988-03-08,0.0,18.552,25.202,31.852,2.64
1988-03-09,0.0,17.11,23.134,29.158,2.68
1988-03-10,0.0,12.119,21.157,30.194,3.14
1988-03-11,0.0,14.587,23.987,33.387,3.17
1988-03-12,0.0,15.053,23.016,30.979,3.17
1988-03-13,0.0,12.762,20.348,27.934,3.4
1988-03-14,3.557,10.682,18.013,25.344,3.43
1988-03-15,0.0,10.65,14.905,19.16,3.3
1988-03-16,0.0,14.543,19.496,24.449,3.43
1988-03-17,0.0,17.66,23.836,30.011,3.43
1988-03-18,0.0,11.942,20.318,28.693,3.45
1988-03-19,0.0,7.002,13.632,20.262,3.7
1988-03-20,0.0,8.566,16.834,25.102,3.96
1988-03-21,0.0,11.555,19.928,28.301,3.96
1988-03-22,0.0,15.779,21.05,26.321,4.2
1988-03-23,0.0,18.033,23.939,29.844,4.22
1988-03-24,0.0,18.092,25.05,32.008,4.22
1988-03-25,0.0,20.31,26.773,33.236,4.22
1988-03-26,0.0,21.38,27.537,33.695,4.22
1988-03-27,0.0,20.066,26.458,32.85,4.26
1988-03-28,0.0,20.723,27.251,33.779,4.49
1988-03-29,0.0,21.183,26.344,31.506,4.49
1988-03-30,2.662,14.464,20.968,27.473,4.75
1988-03-31,0.853,17.12,25.396,33.671,5.01
1988-04-01,0.0,21.165,28.661,36.156,5.01
1988-04-02,0.0,21.257,27.583,33.909,5.25
1988-04-03,0.0,20.396,26.35,32.304,5.28
1988-04-04,0.0,21.925,27.672,33.419,5.28
1988-04-05,0.0,22.495,29.3,36.105,5.15
1988-04-06,17.442,15.937,24.178,32.418,5.33
1988-04-07,0.0,15.371,19.721,24.07,5.58
1988-04-08,0.0,14.546,21.212,27.879,5.8
1988-04-09,0.0,17.519,22.694,27.868,5.81
1988-04-10,11.247,15.491,20.654,25.816,6.07
1988-04-11,4.185,13.315,17.522,21.728,6.33
1988-04-12,0.0,12.354,20.836,29.319,6.33
1988-04-13,0.0,14.847,23.49,32.132,6.33
1988-04-14,0.0,18.465,24.858,31.25,6.55
1988-04-15,4.783,18.228,24.424,30.62,6.49
1988-04-16,0.0,20.769,25.511,30.254,6.33
1988-04-17,0.0,21.267,28.098,34.928,6.37
1988-04-18,0.0,21.904,27.943,33.981,6.59
1988-04-19,0.0,19.574,25.646,31.719,6.6
1988-04-20,0.0,18.956,26.7,34.443,6.86
1988-04-21,0.0,19.853,27.414,34.975,7.18
1988-04-22,0.0,22.662,31.255,39.848,7.39
1988-04-23,0.0,24.616,30.579,36.542,7.39
1988-04-24,0.0,23.22,30.038,36.856,7.39
1988-04-25,0.994,24.381,29.274,34.168,7.36
1988-04-26,0.0,19.596,27.107,34.618,7.39
1988-04-27,0.0,19.62,27.044,34.468,7.39
1988-04-28,0.0,23.249,27.403,31.558,7.39
1988-04-29,0.0,21.92,28.314,34.707,7.39
1988-04-30,0.0,21.41,28.595,35.779,7.39
1988-05-01,0.0,21.963,26.526,31.088,7.39
1988-05-02,0.0,21.32,27.529,33.738,7.39
1988-05-03,0.0,23.038,28.402,33.766,7.39
1988-05-04,0.0,20.248,25.69,31.132,7.39
1988-05-05,0.0,20.331,25.179,30.028,7.39
1988-05-06,0.0,19.746,26.08,32.414,7.39
1988-05-07,0.0,21.745,28.466,35.187,7.39
1988-05-08,0.0,23.33,30.025,36.719,7.39
1988-05-09,0.0,24.512,30.254,35.996,7.39
1988-05-10,0.0,24.469,29.162,33.854,7.39
1988-05-11,20.04,22.726,27.85,32.974,7.39
1988-05-12,20.04,19.674,25.002,30.33,7.39
1988-05-13,0.0,20.184,24.963,29.743,7.39
1988-05-14,0.0,20.736,25.496,30.256,7.39
1988-05-15,10.02,20.6,26.449,32.298,7.39
1988-05-16,0.0,21.099,28.024,34.948,7.39
1988-05-17,0.0,22.572,27.901,33.23,7.39
1988-05-18,4.948,22.627,27.929,33.231,7.39
1988-05-19,0.0,21.698,28.466,35.235,7.39
1988-05-20,0.0,24.141,30.051,35.962,7.39
1988-05-21,0.0,24.086,28.772,33.458,7.39
1988-05-22,0.0,22.996,28.102,33.209,7.39
1988-05-23,0.0,23.115,29.389,35.663,7.39
1988-05-24,0.0,23.914,29.385,34.856,7.39
1988-05-25,15.614,22.42,27.256,32.092,7.39
1988-05-26,7.422,21.997,25.677,29.357,7.39
1988-05-27,0.0,20.902,25.825,30.749,7.39
1988-05-28,0.0,21.066,26.406,31.746,7.39
1988-05-29,3.711,22.785,28.167,33.55,7.39
1988-05-30,0.0,24.392,30.335,36.277,7.39
1988-05-31,0.0,24.513,30.068,35.623,7.39
1988-06-01,16.456,24.098,28.774,33.45,7.39
1988-06-02,0.0,24.3,29.809,35.317,7.39
1988-06-03,16.456,23.039,28.259,33.478,6.38
1988-06-04,0.0,24.593,28.872,33.151,5.23
1988-06-05,0.0,20.797,27.614,34.431,5.35
1988-06-06,0.0,22.732,28.546,34.36,5.28
1988-06-07,4.329,23.998,29.502,35.006,5.32
1988-06-08,0.0,23.522,30.682,37.841,5.54
1988-06-09,0.0,24.824,32.654,40.484,5.55
1988-06-10,0.0,24.167,31.449,38.731,5.64
1988-06-11,0.0,22.941,28.445,33.949,5.37
1988-06-12,0.0,22.092,28.51,34.927,5.54
1988-06-13,0.0,23.041,28.97,34.899,5.54
1988-06-14,0.0,21.542,27.232,32.922,6.39
1988-06-15,11.594,22.363,24.689,27.015,10.04
1988-06-16,0.0,21.769,26.045,30.321,9.18
1988-06-17,0.0,22.258,26.593,30.928,6.4
1988-06-18,35.913,21.745,25.793,29.841,10.86
1988-06-19,35.913,22.256,26.984,31.712,27.91
1988-06-20,0.0,22.348,26.634,30.921,20.25
1988-06-21,0.0,21.658,25.904,30.15,26.98
1988-06-22,0.0,21.343,26.631,31.92,32.82
1988-06-23,0.0,21.598,27.137,32.675,44.28
1988-06-24,0.0,22.06,26.821,31.582,94.68
1988-06-25,0.0,22.796,27.598,32.401,46.18
1988-06-26,9.433,24.026,28.409,32.792,35.58
1988-06-27,10.78,23.631,28.724,33.818,45.77
1988-06-28,0.0,22.756,28.312,33.868,29.69
1988-06-29,0.0,23.171,28.476,33.781,22.26
1988-06-30,0.0,23.089,29.034,34.979,16.49
1988-07-01,0.0,23.878,29.715,35.552,15.42
1988-07-02,13.738,24.84,30.354,35.869,37.25
1988-07-03,9.159,24.649,29.571,34.492,20.06
1988-07-04,0.0,24.411,29.414,34.418,16.31
1988-07-05,4.579,23.393,27.892,32.391,19.87
1988-07-06,0.0,23.253,28.235,33.217,23.34
1988-07-07,0.0,23.517,28.949,34.382,17.2
1988-07-08,0.0,24.872,30.186,35.5,13.86
1988-07-09,0.0,24.407,29.858,35.308,11.6
1988-07-10,0.0,24.545,30.758,36.97,10.12
1988-07-11,0.0,24.93,31.494,38.058,9.57
1988-07-12,11.983,25.749,32.151,38.552,8.54
1988-07-13,0.0,24.793,31.846,38.899,7.76
1988-07-14,0.0,25.585,31.772,37.958,7.17
1988-07-15,0.0,25.197,29.415,33.633,6.97
1988-07-16,4.563,23.073,28.334,33.595,7.89
1988-07-17,4.563,23.828,30.024,36.219,7.79
1988-07-18,0.0,23.564,30.54,37.517,7.04
1988-07-19,0.0,23.524,30.491,37.457,6.56
1988-07-20,0.0,25.172,29.949,34.726,5.97
1988-07-21,0.0,22.267,28.022,33.777,5.13
1988-07-22,0.0,22.997,28.827,34.657,4.68
1988-07-23,5.864,23.868,30.485,37.103,5.23
1988-07-24,0.0,23.808,30.557,37.305,5.19
1988-07-25,0.0,23.66,30.575,37.489,4.83
1988-07-26,0.0,24.288,30.635,36.981,4.55
1988-07-27,0.0,24.469,29.877,35.286,4.32
1988-07-28,0.0,24.263,28.068,31.872,4.1
1988-07-29,0.0,23.83,29.148,34.466,3.94
1988-07-30,0.0,23.169,28.699,34.229,3.62
1988-07-31,0.0,23.159,29.961,36.763,3.44
1988-08-01,0.0,23.669,30.529,37.39,3.35
1988-08-02,0.0,24.168,31.2,38.232,2.81
1988-08-03,0.0,24.93,30.818,36.706,2.54
1988-08-04,0.0,24.568,30.481,36.394,2.34
1988-08-05,0.0,24.301,30.376,36.451,8.15
1988-08-06,0.0,23.768,30.775,37.782,19.23
1988-08-07,0.0,23.53,31.104,38.678,18.48
1988-08-08,0.0,24.427,31.479,38.53,18.08
1988-08-09,0.0,24.742,31.702,38.662,17.73
1988-08-10,0.0,25.291,32.261,39.231,16.54
1988-08-11,0.0,25.282,31.583,37.884,15.46
1988-08-12,0.0,24.99,31.386,37.783,15.46
1988-08-13,10.947,24.372,29.968,35.564,14.85
1988-08-14,0.0,23.531,28.69,33.849,15.02
1988-08-15,0.0,23.504,25.859,28.214,18.94
1988-08-16,48.854,22.665,24.316,25.967,11.65
1988-08-17,0.0,22.52,24.642,26.764,5.02
1988-08-18,0.0,22.838,24.797,26.756,29.48
1988-08-19,12.214,22.734,27.022,31.309,104.84
1988-08-20,24.427,22.807,27.281,31.756,49.4
1988-08-21,2.833,23.588,27.084,30.581,41.2
1988-08-22,2.833,23.076,27.221,31.367,54.39
1988-08-23,0.0,23.645,27.936,32.227,80.36
1988-08-24,2.833,23.797,28.763,33.729,50.88
1988-08-25,0.0,23.709,28.518,33.327,40.7
1988-08-26,0.0,23.376,28.09,32.804,27.06
1988-08-27,0.0,22.837,28.051,33.265,18.52
1988-08-28,0.0,23.836,28.523,33.21,15.1
1988-08-29,13.316,23.969,26.873,29.777,15.5
1988-08-30,0.0,22.326,26.091,29.856,15.2
1988-08-31,13.316,22.341,25.585,28.829,13.07
1988-09-01,12.302,22.523,26.263,30.003,14.23
1988-09-02,24.604,23.003,25.364,27.726,17.79
1988-09-03,0.0,23.156,25.859,28.562,65.23
1988-09-04,0.0,23.142,24.973,26.804,53.4
1988-09-05,0.0,20.216,24.071,27.925,41.7
1988-09-06,0.0,18.114,23.751,29.389,39.62
1988-09-07,0.0,18.642,24.598,30.554,34.58
1988-09-08,0.0,20.034,25.697,31.36,27.72
1988-09-09,0.0,17.829,24.102,30.376,21.33
1988-09-10,0.0,18.403,24.589,30.775,16.85
1988-09-11,0.0,19.023,25.104,31.184,14.23
1988-09-12,0.0,20.484,26.362,32.24,12.53
1988-09-13,0.0,21.333,26.805,32.276,11.03
1988-09-14,0.0,22.312,26.584,30.855,10.99
1988-09-15,0.0,22.534,27.341,32.147,10.16
1988-09-16,52.84,22.186,26.706,31.226,23.27
1988-09-17,70.453,21.79,25.623,29.455,64.47
1988-09-18,0.0,23.72,28.013,32.305,73.16
1988-09-19,0.0,23.522,28.028,32.535,50.83
1988-09-20,0.0,22.852,27.021,31.189,41.05
1988-09-21,10.127,21.4,26.265,31.13,38.14
1988-09-22,0.0,22.315,27.012,31.71,35.1
1988-09-23,0.0,22.992,27.626,32.26,33.87
1988-09-24,0.0,22.354,26.56,30.765,30.23
1988-09-25,0.0,22.708,27.129,31.55,28.43
1988-09-26,0.0,22.157,27.012,31.868,27.52
1988-09-27,0.0,21.978,27.239,32.5,26.75
1988-09-28,0.0,22.257,27.028,31.799,36.55
1988-09-29,0.0,22.123,27.456,32.789,30.29
1988-09-30,9.557,21.471,25.544,29.618,29.32
1988-10-01,0.0,21.694,26.524,31.355,25.5
1988-10-02,20.87,21.876,25.366,28.855,22.22
1988-10-03,0.0,17.01,21.758,26.507,17.77
1988-10-04,0.0,16.099,21.364,26.628,16.02
1988-10-05,0.0,15.461,20.646,25.83,15.1
1988-10-06,0.0,17.929,21.577,25.224,14.3
1988-10-07,0.0,18.916,22.123,25.331,13.32
1988-10-08,0.0,16.466,21.593,26.72,11.93
1988-10-09,0.0,18.606,23.945,29.284,11.91
1988-10-10,0.0,20.871,23.642,26.413,10.83
1988-10-11,0.0,19.223,21.314,23.406,10.51
1988-10-12,0.0,18.708,21.76,24.812,10.26
1988-10-13,0.0,17.155,21.89,26.626,9.87
1988-10-14,0.0,17.115,22.335,27.555,9.51
1988-10-15,0.0,17.535,22.763,27.99,8.93
1988-10-16,0.0,17.849,22.569,27.29,8.23
1988-10-17,0.0,18.952,23.483,28.013,7.94
1988-10-18,0.0,18.794,23.7,28.605,7.56
1988-10-19,0.0,17.925,23.015,28.106,7.32
1988-10-20,0.0,18.342,23.182,28.022,7.23
1988-10-21,0.0,19.69,22.98,26.271,6.9
1988-10-22,0.0,18.224,23.104,27.983,6.94
1988-10-23,0.0,19.319,24.203,29.086,7.09
1988-10-24,0.0,20.482,25.88,31.278,6.58
1988-10-25,0.0,21.331,25.678,30.026,6.24
1988-10-26,0.0,21.563,25.342,29.122,6.97
1988-10-27,63.261,20.853,25.672,30.49,6.54
1988-10-28,0.0,20.542,25.232,29.923,6.2
1988-10-29,0.0,21.215,24.232,27.25,5.85
1988-10-30,0.0,20.232,24.264,28.296,6.15
1988-10-31,0.0,20.478,24.168,27.859,8.68
1988-11-01,0.0,16.679,20.819,24.959,7.69
1988-11-02,0.0,15.247,21.569,27.892,7.34
1988-11-03,0.0,15.85,23.018,30.186,6.97
1988-11-04,0.0,19.378,26.476,33.575,6.49
1988-11-05,0.0,18.69,24.197,29.704,6.22
1988-11-06,0.0,16.842,21.842,26.842,5.89
1988-11-07,0.0,18.586,24.643,30.699,5.52
1988-11-08,0.0,18.704,24.44,30.175,5.27
1988-11-09,0.0,19.522,25.004,30.485,5.06
1988-11-10,0.0,19.501,24.266,29.031,4.76
1988-11-11,0.0,19.835,24.08,28.325,4.6
1988-11-12,0.0,19.574,24.003,28.433,4.47
1988-11-13,0.0,18.861,24.082,29.302,4.39
1988-11-14,0.0,19.586,24.798,30.011,4.28
1988-11-15,0.0,20.108,24.567,29.027,4.06
1988-11-16,0.0,19.692,23.186,26.679,3.9
1988-11-17,0.0,14.89,18.49,22.089,3.82
1988-11-18,0.0,15.593,22.162,28.73,3.66
1988-11-19,0.0,19.409,24.651,29.893,3.54
1988-11-20,0.0,15.168,20.898,26.628,3.49
1988-11-21,0.0,10.223,15.322,20.42,3.43
1988-11-22,0.0,12.789,16.699,20.608,3.34
1988-11-23,0.0,12.511,17.748,22.985,3.28
1988-11-24,0.0,17.028,21.787,26.546,3.18
1988-11-25,3.641,18.571,23.097,27.623,3.07
1988-11-26,5.624,19.148,24.434,29.719,3.01
1988-11-27,0.0,18.899,21.89,24.881,2.91
1988-11-28,0.0,9.93,15.32,20.71,2.83
1988-11-29,0.0,10.711,17.251,23.79,2.81
1988-11-30,0.0,12.642,16.247,19.853,2.7
1988-12-01,0.0,11.4,15.076,18.753,2.67
1988-12-02,0.0,11.474,16.623,21.772,2.66
1988-12-03,0.0,12.592,18.026,23.459,2.65
1988-12-04,0.0,16.004,19.074,22.143,2.58
1988-12-05,0.0,14.603,17.586,20.57,2.53
1988-12-06,0.0,14.522,18.802,23.083,2.52
1988-12-07,0.0,15.081,20.577,26.073,2.53
1988-12-08,0.0,16.767,21.005,25.242,2.51
1988-12-09,5.578,6.91,13.471,20.031,2.51
1988-12-10,0.0,6.641,12.332,18.023,2.5
1988-12-11,0.0,9.723,14.484,19.245,2.43
1988-12-12,0.0,10.285,12.623,14.96,2.37
1988-12-13,0.0,9.38,14.391,19.402,2.34
1988-12-14,0.0,11.292,18.153,25.014,2.27
1988-12-15,0.0,14.485,20.747,27.009,2.26
1988-12-16,0.0,11.252,17.136,23.02,2.26
1988-12-17,0.0,9.402,13.044,16.684,2.27
1988-12-18,0.0,7.04,12.896,18.752,2.31
1988-12-19,0.0,10.864,17.712,24.559,2.32
1988-12-20,0.0,14.312,20.242,26.173,2.28
1988-12-21,0.0,15.771,20.965,26.158,2.24
1988-12-22,0.0,16.718,22.378,28.037,2.19
1988-12-23,0.0,17.588,22.626,27.664,2.16
1988-12-24,0.0,17.848,22.726,27.604,2.11
1988-12-25,0.0,18.135,22.337,26.538,2.06
1988-12-26,0.0,17.698,22.627,27.556,2.01
1988-12-27,0.0,17.491,22.604,27.718,1.97
1988-12-28,0.0,12.87,18.745,24.619,1.95
1988-12-29,0.0,8.081,14.758,21.434,1.93
1988-12-30,0.0,14.172,19.677,25.182,1.87
1988-12-31,0.0,12.944,18.589,24.234,1.84
1989-01-01,0.0,17.614,21.633,25.651,1.79
1989-01-02,0.0,18.075,22.951,27.827,1.73
1989-01-03,0.0,18.594,23.075,27.555,1.69
1989-01-04,0.0,20.089,23.698,27.307,1.67
1989-01-05,0.0,18.599,23.615,28.632,1.63
1989-01-06,0.0,17.697,23.294,28.891,1.56
1989-01-07,0.0,19.237,25.126,31.014,1.38
1989-01-08,0.0,18.696,22.998,27.3,1.43
1989-01-09,0.0,10.51,16.122,21.734,1.36
1989-01-10,0.0,9.645,14.64,19.636,1.35
1989-01-11,0.0,12.486,19.285,26.083,1.27
1989-01-12,0.0,16.853,22.321,27.788,1.24
1989-01-13,0.0,8.275,16.514,24.754,1.19
1989-01-14,0.0,3.047,9.836,16.625,1.18
1989-01-15,0.0,9.279,16.419,23.559,1.14
1989-01-16,0.0,14.579,18.424,22.269,1.1
1989-01-17,0.0,12.781,17.374,21.967,1.07
1989-01-18,0.0,15.939,20.039,24.139,0.98
1989-01-19,0.0,16.359,20.609,24.859,0.93
1989-01-20,7.772,14.98,18.151,21.322,0.92
1989-01-21,0.0,10.967,14.155,17.343,0.91
1989-01-22,0.0,8.221,13.587,18.953,0.91
1989-01-23,0.0,11.869,17.685,23.5,0.83
1989-01-24,0.0,15.671,21.271,26.871,0.5
1989-01-25,0.0,17.937,22.49,27.043,0.46
1989-01-26,0.0,18.846,23.059,27.273,0.42
1989-01-27,1.55,18.298,21.666,25.033,0.39
1989-01-28,0.0,18.172,22.255,26.339,0.39
1989-01-29,0.0,17.403,21.175,24.947,0.4
1989-01-30,1.968,13.565,17.757,21.949,0.39
1989-01-31,0.0,14.179,19.977,25.775,0.36
1989-02-01,5.057,16.159,22.277,28.395,0.36
1989-02-02,0.0,18.358,24.166,29.973,0.39
1989-02-03,0.0,16.015,21.742,27.468,0.4
1989-02-04,0.0,8.295,12.271,16.248,0.46
1989-02-05,0.0,8.186,15.58,22.975,0.49
1989-02-06,0.0,5.888,11.838,17.788,0.51
1989-02-07,3.743,0.018,3.473,6.928,0.53
1989-02-08,0.0,2.196,7.542,12.889,0.51
1989-02-09,0.0,5.805,8.447,11.089,0.48
1989-02-10,0.0,7.21,14.088,20.965,0.47
1989-02-11,0.0,13.177,20.015,26.854,0.47
1989-02-12,0.0,16.448,22.278,28.108,0.44
1989-02-13,0.0,19.05,24.086,29.122,0.4
1989-02-14,0.0,19.153,24.448,29.744,0.33
1989-02-15,0.0,19.124,24.698,30.271,0.3
1989-02-16,0.0,18.207,23.022,27.837,0.27
1989-02-17,5.368,16.187,20.067,23.948,0.25
1989-02-18,0.0,9.807,16.302,22.796,0.24
1989-02-19,0.0,10.942,17.142,23.341,0.22
1989-02-20,0.0,14.695,23.115,31.535,0.21
1989-02-21,0.0,18.424,23.6,28.775,0.18
1989-02-22,0.0,11.202,17.566,23.93,0.16
1989-02-23,0.0,9.668,16.107,22.546,0.16
1989-02-24,0.0,10.814,18.238,25.662,0.15
1989-02-25,0.0,12.338,19.546,26.754,0.15
1989-02-26,0.0,12.978,21.152,29.326,0.15
1989-02-27,0.0,14.791,23.497,32.203,0.15
1989-02-28,0.0,18.008,24.752,31.495,0.16
1989-03-01,2.355,16.104,21.754,27.403,0.16
1989-03-02,3.533,15.889,20.305,24.72,0.18
1989-03-03,0.0,16.592,25.062,33.532,0.16
1989-03-04,0.0,19.137,25.783,32.43,0.16
1989-03-05,0.0,6.47,18.126,29.782,0.15
1989-03-06,0.0,4.784,10.301,15.817,0.14
1989-03-07,0.0,4.518,12.816,21.114,0.14
1989-03-08,0.0,5.485,14.297,23.108,0.13
1989-03-09,0.0,8.23,16.329,24.428,0.13
1989-03-10,0.0,8.662,17.783,26.904,0.12
1989-03-11,0.0,10.264,19.485,28.707,0.12
1989-03-12,0.0,13.066,22.057,31.048,0.11
1989-03-13,0.0,14.496,24.344,34.193,0.11
1989-03-14,0.0,15.968,25.126,34.285,0.1
1989-03-15,0.0,18.673,26.692,34.711,0.07
1989-03-16,0.0,19.399,25.718,32.036,0.0
1989-03-17,0.0,18.287,25.018,31.749,0.0
1989-03-18,0.0,17.344,24.59,31.835,0.0
1989-03-19,0.0,17.483,24.794,32.106,0.0
1989-03-20,0.0,19.96,27.148,34.336,0.0
1989-03-21,0.0,16.577,23.173,29.769,0.0
1989-03-22,0.0,8.208,15.444,22.679,0.0
1989-03-23,0.0,10.107,19.126,28.146,0.0
1989-03-24,0.0,14.278,21.885,29.492,0.0
1989-03-25,0.0,19.946,25.609,31.272,0.0
1989-03-26,0.0,20.677,26.832,32.987,0.0
1989-03-27,0.0,21.178,27.295,33.412,0.0
1989-03-28,0.0,21.236,26.56,31.885,0.0
1989-03-29,0.0,16.23,24.35,32.469,0.0
1989-03-30,0.0,18.247,27.211,36.174,0.0
1989-03-31,0.0,19.881,25.834,31.787,0.0
1989-04-01,0.0,16.119,23.365,30.61,0.0
1989-04-02,0.0,20.502,27.456,34.41,0.0
1989-04-03,0.0,22.332,29.52,36.708,0.0
1989-04-04,0.0,22.902,29.235,35.568,0.0
1989-04-05,0.0,19.537,25.736,31.935,0.0
1989-04-06,0.0,16.864,23.758,30.652,0.0
1989-04-07,0.0,18.752,26.881,35.01,0.0
1989-04-08,0.0,18.216,28.127,38.039,0.0
1989-04-09,0.0,19.307,27.153,34.998,0.0
1989-04-10,0.0,9.327,21.52,33.712,0.0
1989-04-11,7.567,10.14,14.304,18.468,0.0
1989-04-12,0.0,12.909,21.271,29.633,0.0
1989-04-13,0.0,17.399,23.074,28.748,0.0
1989-04-14,0.0,17.542,21.704,25.866,0.0
1989-04-15,8.12,16.68,22.501,28.322,0.0
1989-04-16,8.474,17.919,24.613,31.307,0.0
1989-04-17,0.0,19.014,26.453,33.892,0.0
1989-04-18,0.0,20.039,28.238,36.436,0.0
1989-04-19,0.0,20.95,28.327,35.703,0.0
1989-04-20,0.0,20.562,27.822,35.083,0.0
1989-04-21,0.0,20.85,28.593,36.336,0.0
1989-04-22,0.0,19.878,28.476,37.074,0.0
1989-04-23,0.0,18.917,27.304,35.692,0.0
1989-04-24,0.0,19.588,26.552,33.516,0.0
1989-04-25,3.61,22.55,27.442,32.335,0.0
1989-04-26,0.0,22.129,27.975,33.821,0.0
1989-04-27,21.355,21.835,27.16,32.485,0.0
1989-04-28,0.0,21.523,27.856,34.189,0.0
1989-04-29,0.0,21.83,27.813,33.796,0.0
1989-04-30,0.0,20.868,25.956,31.043,0.0
1989-05-01,8.557,21.12,25.929,30.737,0.0
1989-05-02,0.0,21.116,25.758,30.4,0.0
1989-05-03,17.114,21.6,28.043,34.486,0.0
1989-05-04,0.0,21.392,29.295,37.197,0.0
1989-05-05,0.0,22.527,30.773,39.019,0.0
1989-05-06,0.0,22.084,26.5,30.916,0.0
1989-05-07,0.0,21.388,27.607,33.825,0.0
1989-05-08,0.0,21.228,28.863,36.498,0.0
1989-05-09,0.0,22.822,29.954,37.085,0.0
1989-05-10,0.0,21.975,28.628,35.282,0.0
1989-05-11,0.0,23.639,28.624,33.608,0.0
1989-05-12,0.0,21.803,28.145,34.486,0.0
1989-05-13,0.0,23.294,29.217,35.141,0.0
1989-05-14,0.0,24.256,29.912,35.568,0.0
1989-05-15,0.0,24.824,30.7,36.575,0.0
1989-05-16,0.0,25.886,31.445,37.003,0.0
1989-05-17,0.0,26.16,31.893,37.626,0.0
1989-05-18,0.0,25.914,31.171,36.428,0.0
1989-05-19,0.0,26.265,32.047,37.828,0.0
1989-05-20,0.0,26.051,31.652,37.252,0.0
1989-05-21,0.0,25.927,30.812,35.698,0.0
1989-05-22,0.0,24.315,31.247,38.18,0.0
1989-05-23,0.0,23.912,30.932,37.951,0.0
1989-05-24,0.0,23.914,31.413,38.911,0.0
1989-05-25,0.0,24.142,31.866,39.589,0.0
1989-05-26,0.0,23.848,30.708,37.568,0.0
1989-05-27,7.25,25.587,30.079,34.571,0.0
1989-05-28,0.0,22.492,28.128,33.764,0.0
1989-05-29,0.0,23.6,29.826,36.053,0.0
1989-05-30,0.0,22.006,29.733,37.46,0.0
1989-05-31,0.0,23.002,29.308,35.615,0.0
1989-06-01,0.0,23.257,29.986,36.716,0.0
1989-06-02,0.0,23.951,30.461,36.97,0.0
1989-06-03,0.0,24.615,31.125,37.636,0.0
1989-06-04,0.0,23.27,30.466,37.662,0.0
1989-06-05,3.181,24.567,30.559,36.55,0.0
1989-06-06,3.07,25.409,31.724,38.039,0.0
1989-06-07,0.0,26.38,33.116,39.853,0.0
1989-06-08,0.0,27.056,33.122,39.188,0.0
1989-06-09,0.0,25.373,30.851,36.328,0.0
1989-06-10,2.947,26.554,32.603,38.652,0.0
1989-06-11,0.0,25.69,31.476,37.261,0.0
1989-06-12,0.0,25.479,31.934,38.39,0.0
1989-06-13,8.956,25.226,31.305,37.384,0.0
1989-06-14,14.774,23.652,29.324,34.996,0.0
1989-06-15,0.0,21.995,25.581,29.167,0.0
1989-06-16,0.0,20.353,26.895,33.436,0.0
1989-06-17,0.0,20.828,27.918,35.009,0.0
1989-06-18,0.0,23.999,28.89,33.782,0.0
1989-06-19,8.475,22.465,29.421,36.376,0.0
1989-06-20,0.0,22.879,29.391,35.903,0.0
1989-06-21,0.0,22.622,29.09,35.559,0.0
1989-06-22,0.0,23.586,28.227,32.867,0.0
1989-06-23,3.228,22.948,27.322,31.697,0.0
1989-06-24,1.715,22.514,27.752,32.99,0.0
1989-06-25,3.733,23.906,28.2,32.495,0.0
1989-06-26,21.007,24.718,30.187,35.656,0.0
1989-06-27,8.08,24.705,31.032,37.36,0.0
1989-06-28,0.0,25.454,31.075,36.696,0.0
1989-06-29,0.0,24.347,31.184,38.02,0.0
1989-06-30,0.0,24.725,30.439,36.153,0.0
1989-07-01,0.0,23.515,30.602,37.69,0.0
1989-07-02,0.0,24.707,31.564,38.422,0.0
1989-07-03,0.0,24.696,31.94,39.185,0.0
1989-07-04,0.0,25.325,31.116,36.906,0.0
1989-07-05,10.546,24.289,30.431,36.573,0.0
1989-07-06,0.0,23.927,29.638,35.349,0.0
